date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-06-18,sh.605166,8.4600,10.1500,8.4600,10.1500,7.0500,248864,2522590.0000,0.315500,1,43.971600,34.163543,5.682700,1.364223,51.327902
2020-06-19,sh.605166,11.1700,11.1700,11.1700,11.1700,10.1500,97113,1084752.0000,0.123100,1,10.049300,37.596727,6.253769,1.501317,56.485977
2020-06-22,sh.605166,12.2900,12.2900,12.2900,12.2900,11.1700,212333,2609573.0000,0.269200,1,10.026900,41.366497,6.880825,1.651852,62.149745
2020-06-23,sh.605166,13.5200,13.5200,13.5200,13.5200,12.2900,162399,2195634.0000,0.205900,1,10.008100,45.506512,7.569468,1.817172,68.369777
2020-06-24,sh.605166,14.8700,14.8700,14.8700,14.8700,13.5200,360452,5359921.0000,0.456900,1,9.985200,50.050432,8.325295,1.998620,75.196641
2020-06-29,sh.605166,16.3600,16.3600,16.3600,16.3600,14.8700,4422626,72354161.0000,5.606300,1,10.020200,55.065573,9.159504,2.198885,82.731476
2020-06-30,sh.605166,16.0000,16.4600,15.3300,15.8500,16.3600,46908104,741015158.0000,59.462400,1,-3.117400,53.348981,8.873969,2.130338,80.152438
2020-07-01,sh.605166,15.3400,15.4500,14.3000,14.3900,15.8500,35585936,525343365.0000,45.110000,1,-9.211400,48.434816,8.056556,1.934105,72.769311
2020-07-02,sh.605166,14.1300,14.5700,13.9100,14.4000,14.3900,21857760,311900956.0000,27.707700,1,0.069500,48.468475,8.062155,1.935449,72.819881
2020-07-03,sh.605166,14.3200,14.3900,14.0200,14.0900,14.4000,17773738,251471416.0000,22.530600,1,-2.152800,47.425056,7.888595,1.893783,71.252231
2020-07-06,sh.605166,14.0800,14.8000,14.0800,14.5700,14.0900,23363266,336269571.0000,29.616100,1,3.406700,49.040672,8.157333,1.958298,73.679560
2020-07-07,sh.605166,14.6800,15.2800,14.1800,14.8200,14.5700,28304419,418375455.0000,35.879700,1,1.715900,49.882139,8.297301,1.991900,74.943794
2020-07-08,sh.605166,14.7700,15.2800,14.5000,15.1400,14.8200,25002532,373833693.0000,31.694100,1,2.159200,50.959216,8.476460,2.034910,76.562014
2020-07-09,sh.605166,15.0100,16.5900,14.9000,16.2200,15.1400,32202573,501522928.0000,40.821100,1,7.133400,54.594351,9.081122,2.180068,82.023505
2020-07-10,sh.605166,15.9000,16.5400,15.5300,15.6300,16.2200,25068876,401052186.0000,31.778200,1,-3.637500,52.608490,8.750798,2.100769,79.039912
2020-07-13,sh.605166,15.7200,15.9800,15.4000,15.8000,15.6300,19954820,313079755.0000,25.295400,1,1.087700,53.180687,8.845976,2.123618,79.899591
2020-07-14,sh.605166,15.9100,15.9200,14.8600,15.0300,15.8000,18650788,285658070.0000,23.642400,1,-4.873400,50.588970,8.414874,2.020125,76.005751
2020-07-15,sh.605166,15.1000,15.1600,14.3400,14.4700,15.0300,13000966,190871268.0000,16.480500,1,-3.725900,48.704085,8.101346,1.944857,73.173866
2020-07-16,sh.605166,14.5600,14.6200,13.6800,13.7300,14.4700,10399105,147280863.0000,13.182300,1,-5.114000,46.213344,7.687041,1.845397,69.431734
2020-07-17,sh.605166,13.7600,14.0400,13.5500,14.0100,13.7300,7787698,107823214.0000,9.872000,1,2.039300,47.155787,7.843805,1.883031,70.847676
2020-07-20,sh.605166,14.0500,14.3200,13.9000,14.2900,14.0100,7340032,103954706.0000,9.304500,1,1.998600,48.098229,8.000569,1.920664,72.263618
2020-07-21,sh.605166,14.3500,14.3500,13.9200,14.0400,14.2900,6719854,94667933.0100,8.518300,1,-1.749500,47.256763,7.860601,1.887063,70.999384
2020-07-22,sh.605166,13.9900,14.2400,13.7500,14.0400,14.0400,7126533,99607046.8400,9.033800,1,0.000000,47.256763,7.860601,1.887063,70.999384
2020-07-23,sh.605166,13.8700,13.9700,13.5300,13.6600,14.0400,7260509,99389855.2800,9.203700,1,-2.706600,45.977734,7.647850,1.835988,69.077748
2020-07-24,sh.605166,13.6600,13.9300,13.2300,13.3200,13.6600,7864126,106551078.2700,9.968800,1,-2.489000,44.833339,7.457494,1.790290,67.358390
2020-07-27,sh.605166,13.2300,13.3600,12.8500,12.9400,13.3200,6097753,79479533.4700,7.729700,1,-2.852900,43.554310,7.244742,1.739216,65.436754
2020-07-28,sh.605166,13.0000,13.4000,12.9800,13.3700,12.9400,5656506,74822378.7200,7.170400,1,3.323000,45.001632,7.485487,1.797011,67.611237
2020-07-29,sh.605166,13.3200,13.5100,13.2100,13.5100,13.3700,5272758,70681307.6000,6.683900,1,1.047100,45.472854,7.563869,1.815828,68.319208
2020-07-30,sh.605166,13.4600,13.5000,13.1600,13.1600,13.5100,5360010,71357077.6300,6.794500,1,-2.590700,44.294800,7.367914,1.768785,66.549280
2020-07-31,sh.605166,13.1800,13.3400,13.0100,13.1700,13.1600,4716747,62145726.1100,5.979100,1,0.076000,44.328459,7.373513,1.770129,66.599849
